ROOF AGE,Permit Number,Permit Type,Description,Address,LAT,LON
25,2000051576,Building/Accessories/Residential/Lanai,ALUMINUM ROOF OVER,"6400 TAYLOR RD, PUNTA GORDA",26.876983193064607,-82.00379409
25,2000051565,Building/Accessories/Residential/Carport,INSTALL 20X12 PAN ROOF PATIO COVER ROW NOT REQUIRED,"27850 LEATHERWOOD CIR, PUNTA GORDA",26.88170057896068,-81.9914322
25,2000051543,Building/Accessories/Residential/Lanai,SCREEN PATIO W/ SCREEN ROOF & CONCRETE DECK ROW NOT REQUIRED,"3250 BAY RIDGE WAY, PORT CHARLOTTE",26.985729231635013,-82.22386933
25,2000051580,Building/Accessories/Residential/Lanai,ALUMINUM ROOF OVER,"2100 KINGS HWY, PORT CHARLOTTE",26.999233302768417,-82.05657329
25,2000051623,Building/Trade Permits/Residential/Roofing,TEAR OFF & RESHINGLE SLOPE 4:12,"19154 NEW HAVEN CT, PORT CHARLOTTE",26.956146248930533,-82.13513177
25,2000051581,Building/Accessories/Residential/Lanai,ALUMINUM ROOF OVER  MH ONLY,"15498 ORCHID DR, PUNTA GORDA",26.86886586036871,-81.99264525
25,2000051563,Building/Trade Permits/Residential/Roofing,REROOF SHINGLE AND FLAT ROOF  4/12,"1635 ADRIAN ST, PORT CHARLOTTE",26.999868514002177,-82.09371943
25,2000051573,Building/Accessories/Residential/Lanai,SCREEN LANAI W/ SCREEN ROOF,"25284 PUNTA MADRYN AVE, PORT CHARLOTTE",27.027267518600432,-82.03221132
25,2000051480,Building/Trade Permits/Residential/Roofing,TEAR OFF & RE-SHINGLE,"7365 BASS ST, ENGLEWOOD",26.920530403701658,-82.27426145
25,2000051492,Building/Trade Permits/Residential/Roofing,SHINGLE REPAIR LESS THAN ONE SQUARE   SLOPE 4:12,"22505 GLEN AVE, PORT CHARLOTTE",26.97237790629391,-82.07429506
25,2000051479,Building/Trade Permits/Residential/Roofing,RE-SHINGLE ROOF 5/12,"7347 EBRO RD, ENGLEWOOD",26.921117685902452,-82.29507446
25,2000051518,Building/Trade Permits/Residential/Roofing,TEAR OFF & RE-ROOF 4/12  SHINGLES,"1161 DRURY LN, ENGLEWOOD 34224",26.939464711913132,-82.3248214
25,2000051468,Building/Trade Permits/Residential/Roofing,TEAR OFF TILE & FLAT ROOF PUT BACK TILE,"4450 HARBOR BLVD, PORT CHARLOTTE",26.962079974320527,-82.10724637
25,2000051475,Building/Trade Permits/Residential/Roofing,REROOF BUILT UP ROOF,"3115 HARBOR BLVD, PORT CHARLOTTE",26.98516094214912,-82.09654994
25,2000051478,Building/Trade Permits/Residential/Roofing,RE-SHINGLE ROOF 5/12,"9375 CASA GRANDE AVE, ENGLEWOOD",26.926311514490035,-82.29349517
25,2000051441,Building/Accessories/Residential/Lanai,INSTALL SCREEN  ENCLOSURE W/ PAN ROOF,"1170 LIVE OAK CIR, PORT CHARLOTTE 33948",27.01437373194385,-82.1298294
25,2000051405,Building/Construction/Commercial/Commercial Building,80 X 77  METAL BLDG W' MASONARY WALLS  INCLUDES ROW. PLAN ALTERATION: PRECAST OVER DOOR OPENING #2,"3205 TAMIAMI TRL, PUNTA GORDA 33950",26.90965855949058,-82.04209905
25,2000051386,Building/Trade Permits/Residential/Roofing,RESHINGLE ROOF SLOPE 5:12,"7397 SPINNAKER BLVD, ENGLEWOOD",26.919660602390035,-82.28881077
25,2000051311,Building/Trade Permits/Residential/Roofing,"REMOVE SHINGLES, INSTALL TIMBERLINE SHINGLES 4/12","3289 MARION ST, ENGLEWOOD",26.877929705927905,-82.31292732
25,2000051380,Building/Trade Permits/Residential/Roofing,REROOF STEEL SHINGLES,"4112 GINGOLD ST, PORT CHARLOTTE",26.970733609608832,-82.1446915
25,2000051308,Building/Trade Permits/Residential/Roofing,SHINGLE OVER SHINGLE,"21496 FAIRWAY AVE, PORT CHARLOTTE",27.009464229772156,-82.09171288
25,2000051312,Building/Trade Permits/Residential/Roofing,RE-ROOF RUBBEROID  1.5/12    ORIG PERMIT 5-22-00,"21518 OLEAN BLVD, PORT CHARLOTTE",26.988113288595855,-82.09123999
25,2000051345,Building/Trade Permits/Residential/Roofing,RE-ROOF SINGLE PLY GTA N-B2 GS 1.5/12,"2055 MISSISSIPPI AVE, ENGLEWOOD",26.91696546433447,-82.32532502
25,2000051348,Building/Trade Permits/Residential/Roofing,REROOF - SHINGLES 4/12,"22071 MARSHALL AVE, PORT CHARLOTTE",26.997861837838492,-82.08835605
25,2000051304,Building/Trade Permits/Residential/Roofing,REPAIR SHINGLE ROOF,"1322 FIRESIDE ST, PORT CHARLOTTE",27.008804218435248,-82.09597783
25,2000051315,Building/Construction/Commercial/Miscellaneous,"REPALCE EXIST CEILING W'2 X 4 ACOUSTIC, LAY IN TILE - DEMO EXIST CEILING","21500 GIBRALTER DR, PORT CHARLOTTE",26.99568747718907,-82.09152979
25,2000051321,Building/Trade Permits/Residential/Electrical,PROVIDECIRCUITORY ROOFTOP A/C,"15502 BURNT STORE RD, PUNTA GORDA 33955",26.80012102,-82.03667243
25,2000051385,Building/Trade Permits/Residential/Roofing,RESHINGLE ROOF SLOPE 4:12,"5194 COOPER TER, PORT CHARLOTTE",26.95446772585314,-82.2195282
25,2000051363,Building/Trade Permits/Residential/Roofing,REROOF SHINGLE SLOPE 3;12,"1444 MOHAWK DR, PORT CHARLOTTE",27.00692166079875,-82.11641688
25,2000051369,Building/Trade Permits/Residential/Roofing,RE ROOF SHINGLE  SLOPE 5/12,"170 MEREDITH DR, ENGLEWOOD",26.920930836158227,-82.3565979
25,2000051384,Building/Trade Permits/Residential/Roofing,RESHINGLE ROOF SLOPE 4:12,"9105 BENSONHURST LN, ENGLEWOOD",26.925546636364416,-82.30150604
25,2000051326,Building/Trade Permits/Residential/Roofing,SHINGLE REPAIR 4/12,"26388 ANGELICA RD, PUNTA GORDA",26.865636560404823,-82.01163316
25,2000051245,Building/Trade Permits/Residential/Roofing,RE-ROOF SHINGLE 4/12/ 1-12 SLOPE SINGLE PLY  SHINGLE,"3282 DAYTONA DR, PORT CHARLOTTE",26.982156615116143,-82.00196838
25,2000051242,Building/Trade Permits/Residential/Roofing,"REMOVE BUILT UP ROOFING, RE-ROOF MODIFIED 19 SQ","318 CORTEZ DR, PORT CHARLOTTE",26.968807287705012,-82.05709075
25,2000051252,Building/Trade Permits/Residential/Roofing,RE-ROOF SHINGLE 4/12 & FLAT,"809 E 6TH ST, ENGLEWOOD",26.944112314665436,-82.33625201
25,2000051253,Building/Trade Permits/Residential/Roofing,RE-ROOF SHINGLES & RUBEROID  4/12 & FLAT,"1870 RIVERSIDE DR, ENGLEWOOD",26.932098257616936,-82.33930212
25,2000051270,Building/Trade Permits/Residential/Roofing,RE-ROOF SHINGLE,"20 OAKLAND HILLS CT, ROTONDA WEST",26.882135314343195,-82.28952793
25,2000051292,Building/Accessories/Residential/Cage,REPAIR EXIST POOL PUMP ROOM & ROOF,"1416 SAN CRISTOBAL AVE, PORT CHARLOTTE",27.00542689,-82.01218789
25,2000051290,Building/Trade Permits/Residential/Roofing,REMOVE OLD GRAVEL ROOF - REPLACE W/ ROLLED ROOFING,"3146 MARINE TER, PORT CHARLOTTE",26.98420907867085,-82.00231929
25,2000051178,Building/Trade Permits/Residential/Roofing,REMOVE SHINGLES FROM PARAPET WALL RE-APPLY 3 TABS,"1599 MCCALL RD, ENGLEWOOD",26.93836504989637,-82.34181376
25,2000051157,Building/Trade Permits/Residential/Electrical,125 AMPS WEATHERPROOF OVERHEAD POLE SERVICE & WELL HOOK UP,"5250 RUSTIC DR, PUNTA GORDA 33982",26.965104956999514,-81.91799162
25,2000051142,Building/Accessories/Residential/Cage,POOL CAGE & ALUM ROOF ON EXISTING CONCRETE DECK,"2089 BARKSDALE ST, PORT CHARLOTTE",27.000909896243265,-82.14952095
25,2000051169,Building/Trade Permits/Residential/Roofing,RE-ROOF SHINGLE 4/12,"2366 CONWAY BLVD, PORT CHARLOTTE",26.99271204572492,-82.08112337
25,2000051125,Building/Trade Permits/Residential/Roofing,RE ROOF SHINGLE OFF  SLOPE 4/12,"2083 CANNOLOT BLVD, PORT CHARLOTTE",27.00119014360578,-82.14829255
25,2000051153,Building/Construction/Commercial/Miscellaneous,REPAIR ROTTED PLYWOOD AND SEAM METAL ROOFING   ORIG   5-24-2000  RENEW 6-15-2001,"2400 BEACH RD, ENGLEWOOD 34223",26.929345326742947,-82.36395674
25,2000051151,Building/Trade Permits/Residential/Roofing,RE ROOF SINGLE PLY MEMBRANE,"15550 BURNT STORE RD, PUNTA GORDA",26.800111665551228,-82.03461822
25,2000051209,Building/Trade Permits/Residential/Roofing,TEAR OFF FLAT ROOF - REPLACE FLAT ROOF,"2735 TAMIAMI TRL, PORT CHARLOTTE FL 33952",26.99000157277421,-82.11128227
25,2000051165,Building/Trade Permits/Residential/Roofing,RE-ROOF SHINGLE SLOPE 4/12      ORIG ISSUED 05-19-00,"133 ROSELLE CT, PORT CHARLOTTE",26.962932713748813,-82.0842438
25,2000051172,Building/Trade Permits/Residential/Roofing,RE-ROOF SHINGLE  4/12,"21342 BASSETT AVE, PORT CHARLOTTE",27.011047502170747,-82.09656528
25,2000051109,Building/Trade Permits/Residential/Roofing,SHINGLE OVER SHINGLE 4/12,"1053 SEA CREST DR, PORT CHARLOTTE",26.999797891599936,-82.12947087
25,2000051166,Building/Trade Permits/Residential/Roofing,RE-ROOF SHINGLE 4/12,"4638 HERMAN CIR, PORT CHARLOTTE",26.960773367286848,-82.13880151
25,2000051132,Building/Trade Permits/Residential/Roofing,SHINGLE REROOF 5:12 SLOPE,"13549 DIBELLA AVE, PORT CHARLOTTE",26.941692396620216,-82.2225647
25,2000051174,Building/Trade Permits/Residential/Roofing,RE-ROOF FLAT ROOF  1/12,"6615 COLISEUM BLVD, PORT CHARLOTTE",26.93460808703851,-82.22718032
25,2000051037,Building/Accessories/Residential/Lanai,ALUM ROOF OVER  MH ONLY,"24325 HARBORVIEW RD, PORT CHARLOTTE",26.967171472072284,-82.04610809
25,2000051036,Building/Accessories/Residential/Lanai,ALUMINUM ROOF OVER MH ONLY,"2100 KINGS HWY, PORT CHARLOTTE",26.999233302768417,-82.05657329
25,2000051035,Building/Accessories/Residential/Lanai,ALUM ROOF OVER MH ONLY,"2100 KINGS HWY, PORT CHARLOTTE",26.999233302768417,-82.05657329
25,2000051083,Building/Trade Permits/Residential/Roofing,SHINGLE OVER SHINGLE,"504 MCCABE ST, PORT CHARLOTTE",27.02049825487009,-82.2255783
25,2000051041,Building/Accessories/Residential/Lanai,RE-ROOF WITH SINGLE PLY RUBBER MEMBRANE,"1209 KINGFISHER DR, ENGLEWOOD",26.944896179535373,-82.32139023
25,2000051042,Building/Accessories/Residential/Lanai,RE ROOF WITH SINGLE PLY RUBBER  MEMRANE,"1300 SANDERLING DR, ENGLEWOOD",26.943151455488014,-82.31266017
25,2000050974,Building/Trade Permits/Residential/Roofing,SHINGLE RE-ROOF   SLOPE:2.5/12,"1540 PULASKI ST, PORT CHARLOTTE",27.002433858418133,-82.07569126
25,2000051000,Building/Trade Permits/Residential/Roofing,TEAR OFF EXISTING ROOF & REROOF SLOPE 4/12 SHINGLE,"2474 STARLITE LN, PORT CHARLOTTE",26.99187654765571,-82.08508301
25,2000050984,Building/Trade Permits/Residential/Roofing,REROOF RESIDENCE SLOPE 5:12,"14497 CRESENT AVE, PORT CHARLOTTE",27.029132871208912,-82.20639797
25,2000050985,Building/Trade Permits/Residential/Roofing,RE-ROOF 1.5/12   ORIG PERMIT DATE 5/16/00,"2410 BAIRD ST, PORT CHARLOTTE",26.99217227206214,-82.15067289
25,2000050978,Building/Trade Permits/Residential/Roofing,REPLACE SHINGLE ROOF W/ GALVINIZED ROOF     SLOPE:5/12,"6023 SUNNYBROOK BLVD, ENGLEWOOD",26.944812652300406,-82.27214052
25,2000050976,Building/Accessories/Residential/Carport,SLAB 7X10 & 10X7X10 U-ROOM & 8.5 X 10 ROOF    ROW NOT REQUIRED,"2100 KINGS HWY, PORT CHARLOTTE",26.999233302768417,-82.05657329
25,2000050986,Building/Accessories/Residential/Carport,"INSTALL A 6X11 SHED, 14X17 CARPORT, 6X13 PAN ROOF","3019 SUNNY HARBOR DR, PUNTA GORDA",26.973293169026604,-81.97936252
25,2000051020,Building/Trade Permits/Residential/Roofing,RE-ROOF SHINGLE 3/12 SLOPE,"108 ANNAPOLIS LN, ROTONDA WEST",26.886716772515225,-82.28009028
25,2000050921,Building/Trade Permits/Residential/Roofing,MODIFIED REROOF,"3189 NORMANDY DR, PORT CHARLOTTE 33952",26.98370168511355,-82.09437566
25,2000050910,Building/Trade Permits/Residential/Roofing,TEAR OFF & REROOF SLOPE 5:12,"2518 MAURITANIA RD, PORT CHARLOTTE",26.991157555054528,-82.01000214
25,2000050899,Building/Trade Permits/Residential/Roofing,REROOF TEAR OFF OLD ROOF  REPLACE W/ NEW ROOF  SLOPE 5:12,"20416 COPELAND AVE, PORT CHARLOTTE",27.015401978227278,-82.11043546
25,2000050937,Building/Construction/Residential/Miscellaneous,ADD VINYLS & INSULATED ROOF TO EXISTING SCREEN ROOM,"29200 JONES LOOP RD, PUNTA GORDA",26.877499466515914,-81.99328296
25,2000050860,Building/Trade Permits/Residential/Roofing,REROOF W/  METAL SLOPE 6:12,"2795 N BEACH RD, ENGLEWOOD 34223",26.934846977837687,-82.36554725
25,2000050876,Building/Trade Permits/Residential/Roofing,REROOF SHINGLE SLOPE 4:12,"22276 STATE AVE, PORT CHARLOTTE",27.012758393220427,-82.081871
25,2000050863,Building/Trade Permits/Residential/Roofing,"TEAR OFF SHINGLES, REPLACE W' NEW","6275 FALCON DR, ENGLEWOOD",26.93804562331804,-82.30541988
25,2000050914,Building/Trade Permits/Residential/Roofing,REPAIR/REPLACE DAMAGED TILE,"13799 PALMETTO POINT CT, PORT CHARLOTTE",26.986354897669653,-82.22023009
25,2000050934,Building/Trade Permits/Residential/Roofing,REROOF,"207 S GULF BLVD, PLACIDA",26.85991474226496,-82.31286626
25,2000050892,Building/Accessories/Residential/Lanai,ALUMINUM ROOF OVER SHED & BEDROOM RFS,"2100 KINGS HWY, PORT CHARLOTTE",26.999233302768417,-82.05657329
25,2000050861,Building/Trade Permits/Residential/Roofing,REROOF SHINGLE OVER SHINGLE SLOPE 4/12,"837 MENSH TER, PORT CHARLOTTE",26.996208283878214,-82.12667842
25,2000050920,Building/Trade Permits/Residential/Roofing,SHINGLE REROOF                         5/15/00,"1052 SOMERSET ST, PORT CHARLOTTE",27.016416506831753,-82.11396785
25,2000050864,Building/Trade Permits/Residential/Roofing,ROOF- SHINGLE OVER SHSINGLE SLOPE 4/12,"1472 NEAPOLITAN RD, PORT CHARLOTTE",27.008846296876015,-82.02135468
25,2000050918,Building/Trade Permits/Residential/Roofing,MODIFIED REROOF    ORIG PERMIT 5-15-00,"3189 NORMANDY DR, PORT CHARLOTTE",26.98370168511355,-82.09437566
25,2000050866,Building/Trade Permits/Residential/Roofing,TEAR OFF & RESHINGLE SLOPE 4/12,"23331 ROUNTREE AVE, PORT CHARLOTTE",26.98658187,-82.06388849
25,2000050793,Building/Trade Permits/Residential/Roofing,SHINGLE REROOF,"4714 S FAIRWAY DR, PUNTA GORDA",26.940519442097905,-81.99914544
25,2000050792,Building/Trade Permits/Residential/Roofing,SHINGLE REROOF SLOPE 1 1/4:12,"22191 AUGUSTA AVE, PORT CHARLOTTE",26.993291952255056,-82.08677668
25,2000050790,Building/Trade Permits/Residential/Roofing,SHINGLE REROOF SLOPE 5:12,"480 KENSINGTON ST, PORT CHARLOTTE",27.019199386981327,-82.10191341
25,2000050800,Building/Trade Permits/Residential/Roofing,RE-ROOF SHINGLE & FLAT 4/12 MODIFIED,"296 ELIDA ST, PORT CHARLOTTE",27.024345363266537,-82.10492707
25,2000050831,Building/Accessories/Residential/Cage,INSTALL ELITE ROOF W'SCREEN ENCLOSURE ON EXIST DECK,"159 NORMAN ST, PORT CHARLOTTE",27.027734880798693,-82.06239326
25,2000050836,Building/Trade Permits/Residential/Roofing,REROOF SINGLE PLY MEMBRANE  ORIGINAL PERMIT DATE 5/12/00,"3320 BOURBON ST, ENGLEWOOD",26.903629322802445,-82.32522577
25,2000050838,Building/Trade Permits/Residential/Roofing,REROOF SINLGE PLY,"15550 BURNT STORE RD, PUNTA GORDA",26.800111665551228,-82.03461822
25,2000050791,Building/Trade Permits/Residential/Roofing,SHINGLE REROOF SLOPE 3:12,"4714 S FAIRWAY DR, PUNTA GORDA",26.940519442097905,-81.99914544
25,2000050801,Building/Trade Permits/Residential/Roofing,RE-ROOF MODIFIED FLAT,"1268 HINTON ST, PORT CHARLOTTE",27.00994863662756,-82.10894778
25,2000050814,Building/Trade Permits/Residential/Roofing,RE-ROOF BUDDY FREDDY'S & SOUTH END OF RETAIL SPACE SLOPE1/4/12,"2150 TAMIAMI TER, PORT CHARLOTTE",27.001637768340284,-82.12345892
25,2000050839,Building/Trade Permits/Residential/Roofing,REROOF SINGLE PLY MEMBRANE   ORIG 5-12-2000   RENEW 5-16-01,"15550 BURNT STORE RD, PUNTA GORDA",26.800111665551228,-82.03461822
25,2000050684,Building/Trade Permits/Residential/Roofing,REROOF FLAT ROOF 1-12 SLOPE SINGLE PLY,"3335 TAMIAMI TER, PORT CHARLOTTE",26.908231849664077,-82.04049685
25,2000050672,Building/Trade Permits/Residential/Roofing,TEAR OFF EXISTING SHINGLE ROOF AND REROOF WITH SHINGLES,"2076 RIVER BASIN TER, PUNTA GORDA",26.999910483011647,-81.98277283
25,2000050721,Building/Trade Permits/Residential/Roofing,RE-ROOF TILE APPROX 33 SQS  4/12,"126 COLONIAL ST, PORT CHARLOTTE",26.963664969172463,-82.1013031
25,2000050671,Building/Trade Permits/Residential/Roofing,"REMOVE EXIST SHINGLE ROOF, INSTALL NEW 5 V CRIMP METAL  5/12","1923 CITRON ST, PORT CHARLOTTE",26.968387642271146,-82.03659827
25,2000050663,Building/Trade Permits/Residential/Roofing,RE-ROOF FLAT SINGLE PLY,"25441 DEEP CREEK BLVD, PORT CHARLOTTE",27.02361498496127,-82.03358464
25,2000050677,Building/Trade Permits/Residential/Roofing,RE-ROOF SHINGLE 4/12,"2316 ABSCOTT ST, PORT CHARLOTTE",26.99411978215624,-82.07057949
25,2000050681,Building/Trade Permits/Residential/Roofing,RE-ROOF FLAT 1/12 SINGLE PLY,"3335 TAMIAMI TER, PORT CHARLOTTE",26.908231849664077,-82.04049685
25,2000050678,Building/Trade Permits/Residential/Roofing,RE-ROOF SHINGLE & FLAT 4/12,"2219 LEE TER, PORT CHARLOTTE",26.997104604218226,-82.10771187
25,2000050679,Building/Accessories/Residential/Carport,CONCRETE COMPOSITE ROOF ON HOUSE & BARN (4) 2- ON HOUSE & 2- ON BARN,"34879 WASHINGTON LOOP RD, PUNTA GORDA",26.978930008877864,-81.89387422
25,2000050770,Building/Trade Permits/Residential/Roofing,REOOF MANSARED (REUSE EVVE DRIP & METAL CAP),"12050 VAN LENTEN BLVD, PORT CHARLOTTE",26.98952091507666,-82.2539063
25,2000050708,Building/Trade Permits/Residential/Roofing,SHINGLE RE-ROOF   SLOPE:4/12,"21231 WYNYARD AVE, PORT CHARLOTTE",27.02398865,-82.09978486
25,2000050675,Building/Trade Permits/Residential/Roofing,RE-ROOF SHINGLE 4/12,"5834 OAKVIEW LN, PUNTA GORDA",26.885446555391304,-82.014862
25,2000050620,Building/Trade Permits/Residential/Roofing,REROOF  SLOPE 4:12,"13048 SANIBEL DR, PUNTA GORDA",26.842180126280695,-81.99739844
25,2000050638,Building/Trade Permits/Residential/Roofing,NEW ROOF TEAR OFF AND REPLACE W/ NEW SHINGLES,"21246 COVINGTON AVE, PORT CHARLOTTE",27.00783162219939,-82.09937289
25,2000050627,Building/Trade Permits/Residential/Roofing,TEAR OFF & REPLACE SHINGLES 4/12,"1384 CORKTREE CIR, PORT CHARLOTTE",27.014402292379316,-82.12443544
25,2000050519,Building/Accessories/Residential/Lanai,RE-ROOF W' SINGLE PLY RUBBER MEMBRANE:ORIG ISSUE DATE 5/12/00,"1294 BLUE HERON DR, ENGLEWOOD",26.945249452689932,-82.31362158
25,2000050525,Building/Trade Permits/Residential/Roofing,ROOF SHINGLES ALONG SIDE OF FLAT ROOF,"1619 INVERNESS ST, PORT CHARLOTTE",27.000621925100138,-82.07258609
25,2000050512,Building/Trade Permits/Residential/Roofing,SHINGLE RE-ROOF   SLOPE:3/12     ORIG PEMRIT 5-9-00,"6365 FLORIDA ST, PUNTA GORDA",26.93778597266497,-82.02439111
25,2000050515,Building/Trade Permits/Residential/Roofing,REROOF SHINGLES OFF/ON SLOPE 4:12,"2443 CONWAY BLVD, PORT CHARLOTTE",26.991929975197184,-82.08345798
25,2000050529,Building/Accessories/Residential/Shed,MAKE 5X6 UROOM INTO 11X15 UNDER EXISTING ROOF AND SLAB RENEW PERMIT 6-1-01,"3112 BAYSIDE PKWY, PUNTA GORDA",26.973525954435605,-81.97813416
25,2000050530,Building/Accessories/Residential/Carport,"13X39 CARPORT, 8X8 UROOM, 10X24 SCREEN ROOM, 10X40 ROOF","24325 HARBORVIEW RD, PORT CHARLOTTE",26.967171472072284,-82.04610809
25,2000050510,Building/Trade Permits/Residential/Roofing,TEAR OFF EXISTING REPLACE W/ SHINGLE   SLOPE:5/12,"180 E BAY HEIGHTS RD, ENGLEWOOD",26.944459908955977,-82.34976961
25,2000050516,Building/Trade Permits/Residential/Roofing,REROOF  TILES OFF SHINGLE ON SLOPE 3:12,"3238 SCOTIA ST, PORT CHARLOTTE",26.981584510750537,-82.08620449
25,2000050514,Building/Trade Permits/Residential/Roofing,SHINGLE RE-ROOF   SLOPE:5/12    ORIG PERMIT 5-29-00,"21031 NOWELL AVE, PORT CHARLOTTE",27.019138265999647,-82.10638423
25,2000050454,Building/Trade Permits/Residential/Roofing,SHINGLE RE-ROOF    ORIG PERMIT 5-9-00,"3581 BEACON DR, PORT CHARLOTTE",26.972446522432236,-82.07781222
25,2000050461,Building/Trade Permits/Residential/Roofing,REROOF OF BLDG. #15,"7092 PLACIDA RD, ENGLEWOOD 34224",26.87096484352145,-82.31020551
25,2000050415,Building/Trade Permits/Residential/Roofing,TEAR  OFF AND RESHINGLE 4/12 SLOPE,"2284 FINTONROD ST, PORT CHARLOTTE",26.99574280396002,-82.14601894
25,2000050410,Building/Accessories/Residential/Lanai,ALUMINUM ROOF OVER MOBILE HOMES ONLY,"2100 KINGS HWY, PORT CHARLOTTE",26.999233302768417,-82.05657329
25,2000050458,Building/Trade Permits/Residential/Roofing,RERIIF SHINGLE PLY  ORIGINAL PERMIT DATE 5/8/00,"215 RIO VILLA DR, PUNTA GORDA",26.896870149217435,-82.04666291
25,2000050407,Building/Accessories/Residential/Lanai,ALUMINUM ROOF OVER,"3701 BAYNARD DR, PUNTA GORDA",26.901269298587234,-82.04133966
25,2000050424,Building/Trade Permits/Residential/Roofing,REMOVE BUILTUP ROOFING & REROOF MODIFIED 9 SQUARES  FLAT ROOF,"119 SE PECKHAM ST, PORT CHARLOTTE",26.964862729494435,-82.10221856
25,2000050400,Building/Trade Permits/Residential/Roofing,SHINGLE OVER SHINGLE 4/12,"3421 HIGHLANDS RD, PORT CHARLOTTE",26.97674357,-82.00887295
25,2000050408,Building/Accessories/Residential/Lanai,ALUMINUM ROOF OVER MOBILE HOME ONLY,"760 CORAL DR, PUNTA GORDA",26.895460256420545,-82.05334469
25,2000050442,Building/Trade Permits/Residential/Roofing,TEAR OFF GRAVEL ROOF - INSTALL SINGLE PLY MB,"2842 TAMIAMI TER, PORT CHARLOTTE",26.989349490416632,-82.10813039
25,2000050451,Building/Trade Permits/Residential/Roofing,TILE ROOF REPAIR LESS THAN 15SQ 4/12 SLOPE    ORIG PERMIT 5-9-00,"249 HALLCREST TER, PORT CHARLOTTE",27.025451721097912,-82.05979914
25,2000050460,Building/Trade Permits/Residential/Roofing,SHINGLE REPAIR  5/12,"30290 HOLLY RD, PUNTA GORDA 33982",26.991899603027914,-81.95011141
25,2000050414,Building/Accessories/Residential/Lanai,ALUMINUM ROOF OVER MOBILE HOME ONLY,"215 RIO VILLA DR, PUNTA GORDA",26.896870149217435,-82.04666291
25,2000050459,Building/Trade Permits/Residential/Roofing,RE-ROOF MODIFIED 1/12,"273 HIRAM ST, PUNTA GORDA",27.027635629372945,-81.96797187
